metadata	feature	value	coef	stderr	N	N.not.0	pval	qval
Site	EC.5.4.99.12	Cecum	0.0666865882353844	0.00540986180871491	89	0	9.0758377409347e-18	7.51479364949393e-14
Site	EC.3.4.23.36	Cecum	0.0465910465153791	0.00385812558948066	89	0	2.15759260849299e-17	8.93243339916096e-14
Site	EC.2.1.1.198	Cecum	-0.0575521117942907	0.00492466924981134	89	0	8.25296552531269e-17	9.45973318989558e-14
Site	EC.2.5.1.75	Cecum	-0.0585296169363378	0.00496931273214279	89	0	5.96819331368213e-17	9.45973318989558e-14
Site	EC.2.7.7.63	Cecum	-0.1242318117827	0.0106482449823649	89	0	9.50000457589215e-17	9.45973318989558e-14
Site	EC.3.1.3.1	Cecum	-0.207114725675415	0.0177389865515505	89	0	9.08840455114713e-17	9.45973318989558e-14
Site	EC.3.6.1.66	Cecum	-0.0607696047318697	0.00522604848162062	89	0	9.99825327336772e-17	9.45973318989558e-14
Site	EC.5.1.3.3	Cecum	-0.0953953769266945	0.00820480809196138	89	0	1.02823186846691e-16	9.45973318989558e-14
Site	EC.6.4.1.1	Cecum	-0.16499900193564	0.0141667331405144	89	0	1.01190264555961e-16	9.45973318989558e-14
Site	EC.2.7.1.48	Cecum	-0.0511975005770896	0.00442706058452872	89	0	1.29652071119759e-16	9.75926498974184e-14
Site	EC.3.4.16.4	Cecum	0.126260818868176	0.0108980623650714	89	0	1.20862952898926e-16	9.75926498974184e-14
Site	EC.3.2.1.31	Cecum	-0.257134486255113	0.022372663219493	89	0	1.70570235255435e-16	1.1769346232625e-13
Site	EC.3.2.2.27	Cecum	-0.0721822917038213	0.00631930189765454	89	0	2.04404709776038e-16	1.30190076688123e-13
Site	EC.4.1.3.36	Cecum	-0.242596499568264	0.021453341195405	89	0	3.30613072674838e-16	1.8249841611651e-13
Site	EC.6.2.1.26	Cecum	-0.242607383731762	0.0214540544723492	89	0	3.30465056490392e-16	1.8249841611651e-13
Site	EC.2.7.1.4	Cecum	-0.0650135764055185	0.00580246916520047	89	0	4.53935131221418e-16	2.21093110971373e-13
Site	EC.2.7.11.1	Cecum	0.131660605652659	0.011746970747853	89	0	4.35141492886847e-16	2.21093110971373e-13
Site	EC.2.7.4.14	Cecum	0.0467447851310381	0.00418541631964249	89	0	5.36215619830853e-16	2.37810189501031e-13
Site	EC.6.3.2.12	Cecum	0.0316384163451582	0.00283900435604773	89	0	5.74420747587031e-16	2.37810189501031e-13
Site	EC.6.3.2.17	Cecum	0.0316384163451582	0.00283900435604773	89	0	5.74420747587031e-16	2.37810189501031e-13
Site	EC.1.1.1.363	Cecum	-0.18614578621277	0.0168257169576718	89	0	7.53265314247059e-16	2.71175513128941e-13
Site	EC.1.1.1.49	Cecum	-0.18614578621277	0.0168257169576718	89	0	7.53265314247059e-16	2.71175513128941e-13
Site	EC.3.4.21.92	Cecum	0.0600358617850464	0.00542330923684666	89	0	7.43595779304255e-16	2.71175513128941e-13
Site	EC.2.3.1.51	Cecum	0.0443286681128783	0.0040377680356248	89	0	1.04583458061419e-15	3.60812930311895e-13
Site	EC.1.3.1.10	Cecum	-0.19462933444531	0.0177805366958714	89	0	1.17418354847878e-15	3.88889591256171e-13
Site	EC.3.4.11.18	Cecum	0.0381554887342817	0.003508983044434	89	0	1.42172630627886e-15	4.16506114557484e-13
Site	EC.3.6.3.14	Cecum	0.041824553523891	0.00383628072387863	89	0	1.3305236848684e-15	4.16506114557484e-13
Site	EC.4.1.1.12	Cecum	-0.235787614402698	0.0216433741930348	89	0	1.43149517232392e-15	4.16506114557484e-13
Site	EC.5.99.1.3	Cecum	0.0519534070091932	0.00477643962621231	89	0	1.458777454368e-15	4.16506114557484e-13
Site	EC.3.2.1.10	Cecum	0.269321678305622	0.0247805977531463	89	0	1.54490866034653e-15	4.26394790255641e-13
Site	EC.4.1.2.13	Cecum	0.0882231405929656	0.00814297020397125	89	0	1.67401138909626e-15	4.47123041990872e-13
Site	EC.1.97.1.4	Cecum	0.0820843994171449	0.00762705721180578	89	0	2.09590507333361e-15	5.42315437725071e-13
Site	EC.2.7.1.11	Cecum	0.11043827588675	0.0102904208119865	89	0	2.44945263974488e-15	6.14589935063262e-13
Site	EC.1.1.1.100	Cecum	0.0651963153530831	0.00611064124344434	89	0	3.05951079510231e-15	7.2379283952706e-13
Site	EC.2.7.1.2	Cecum	-0.0424771675775902	0.00397155755471896	89	0	2.98931022081064e-15	7.2379283952706e-13
Site	EC.4.1.1.15	Cecum	-0.230257909847236	0.0215934603021134	89	0	3.27394575038397e-15	7.53007522588312e-13
Site	EC.1.1.2.4	Cecum	0.696707424643844	0.0654148455076454	89	0	3.40830007227796e-15	7.62722286444906e-13
Site	EC.3.4.22.40	Cecum	-0.198129918555545	0.0186338223664781	89	0	3.51682973823111e-15	7.66298690330357e-13
Site	EC.1.12.2.1	Cecum	0.722019024668111	0.0682989373823126	89	0	4.59039262563832e-15	7.71332482981302e-13
Site	EC.1.2.99.7	Cecum	0.717261988661441	0.0675029473696888	89	0	3.78003925123219e-15	7.71332482981302e-13
Site	EC.1.4.1.24	Cecum	0.721749572902005	0.0682405867366757	89	0	4.49607169216495e-15	7.71332482981302e-13
Site	EC.1.8.99.3	Cecum	0.722019024668111	0.0682989373823126	89	0	4.59039262563832e-15	7.71332482981302e-13
Site	EC.1.8.99.5	Cecum	0.722019024668111	0.0682989373823126	89	0	4.59039262563832e-15	7.71332482981302e-13
Site	EC.2.1.1.178	Cecum	0.716526097715854	0.0675112316677168	89	0	3.94760651808829e-15	7.71332482981302e-13
Site	EC.2.1.1.190	Cecum	0.0422955558355992	0.00398342962096123	89	0	3.85043727271714e-15	7.71332482981302e-13
Site	EC.2.7.1.20	Cecum	0.71601936796752	0.0677805457413722	89	0	4.6457493430111e-15	7.71332482981302e-13
Site	EC.2.7.13.3	Cecum	0.113422541558119	0.010754759385466	89	0	4.65780484892091e-15	7.71332482981302e-13
Site	EC.2.7.7.53	Cecum	0.681178599389082	0.0644146357116629	89	0	4.51148772117275e-15	7.71332482981302e-13
Site	EC.3.1.4.46	Cecum	-0.09480996939495	0.0089749831979156	89	0	4.60338761179541e-15	7.71332482981302e-13
Site	EC.3.2.1.1	Cecum	-0.168724498950555	0.0159638699024496	89	0	4.59983546690252e-15	7.71332482981302e-13
Site	EC.3.1.3.16	Cecum	0.119762009545491	0.0113965865273351	89	0	5.66447191294274e-15	9.19643675277763e-13
Site	EC.4.3.3.7	Cecum	0.0526622464751567	0.00502924249076852	89	0	6.34902345852807e-15	1.01095988916562e-12
Site	EC.3.5.2.6	Cecum	-0.17069437656091	0.0163172219649917	89	0	6.54516296600069e-15	1.02252734638652e-12
Site	EC.1.8.99.2	Cecum	0.628140026079257	0.0605832896131268	89	0	9.07664792143512e-15	1.39175268128672e-12
Site	EC.4.4.1.16	Cecum	-0.13638303271486	0.0131922703655492	89	0	1.04593811602899e-14	1.57461229104001e-12
Site	EC.2.4.2.10	Cecum	0.0350360760296209	0.00339596455330529	89	0	1.10378854439469e-14	1.61670101163938e-12
