metadata	feature	value	coef	stderr	N	N.not.0	pval	qval
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia.vadinBB60.group.f__.g__	Proximal_Colon	0.721563450736416	0.0729312497958082	82	0	1.45365020317918e-13	7.41361603621383e-11
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__ASF356	Proximal_Colon	0.877459433063051	0.0975028843730456	82	0	3.89981297817821e-12	9.94452309435443e-10
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.NK4A136.group	Proximal_Colon	0.698144575961689	0.0816199868404973	82	0	1.23527836008405e-11	2.09997321214289e-09
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia.vadinBB60.group.f__.g__	Cecum	0.539185668919084	0.0718511720032361	82	0	7.57840713279702e-10	9.6624690943162e-08
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__	Proximal_Colon	0.583200253972892	0.0797646617030731	82	0	1.50925505450657e-09	1.5394401555967e-07
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia	Proximal_Colon	0.728081596393213	0.103821015315051	82	0	4.09985428630646e-09	2.98703669430899e-07
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__Butyricicoccus	Proximal_Colon	0.589665019196384	0.0835781775043724	82	0	3.89497050805165e-09	2.98703669430899e-07
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__	Proximal_Colon	0.61354157514746	0.0872945217118785	82	0	5.23707590602943e-09	3.33863589009376e-07
Site	k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes	Proximal_Colon	0.372609355068176	0.0570446038224907	82	0	2.76814362456256e-08	1.56861472058545e-06
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.001	Proximal_Colon	0.744038306443243	0.114531788777865	82	0	3.18193610768513e-08	1.62278741491941e-06
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Colidextribacter	Cecum	0.519634077538394	0.0828139488182521	82	0	6.03675618362435e-08	2.79885968513493e-06
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Tuzzerella	Proximal_Colon	0.838462428238022	0.133816037062193	82	0	6.62735806507228e-08	2.81662717765572e-06
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__UCG.009	Proximal_Colon	0.912682488625746	0.145420864676831	82	0	7.30103564938471e-08	2.86425244706631e-06
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__A2	Proximal_Colon	0.631471818544333	0.103633326418612	82	0	1.29869142779448e-07	4.73094734410845e-06
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Intestinimonas	Cecum	0.518911332680276	0.0868605493596694	82	0	1.81556940736985e-07	6.1729359850575e-06
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Intestinimonas	Proximal_Colon	0.511086539698363	0.0881816027291172	82	0	3.49788151917028e-07	1.11494973423553e-05
Site	k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Marinifilaceae.g__Odoribacter	Cecum	0.357313305401548	0.0618655006391771	82	0	4.32673252697767e-07	1.22590754931034e-05
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__	Cecum	0.453757410291018	0.0785676518048836	82	0	4.24228779431396e-07	1.22590754931034e-05
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__Butyricicoccus	Cecum	0.4723834815913	0.0823461963938198	82	0	4.8960345791193e-07	1.31419875544781e-05
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Acetatifactor	Proximal_Colon	0.599697253152708	0.105361662353423	82	0	5.64254143323664e-07	1.39119857043267e-05
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnoclostridium	Proximal_Colon	0.47570554239457	0.0842229547101821	82	0	6.42154471472477e-07	1.39119857043267e-05
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Colidextribacter	Proximal_Colon	0.474318762095169	0.0840759417050515	82	0	6.26173050535402e-07	1.39119857043267e-05
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Anaerotruncus	Proximal_Colon	0.742222316438844	0.130891926186808	82	0	6.41219308744182e-07	1.39119857043267e-05
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptococcales.f__Peptococcaceae.g__Peptococcus	Proximal_Colon	0.660206522107595	0.117523307011573	82	0	6.54681680203611e-07	1.39119857043267e-05
Site	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__HT002	Proximal_Colon	-0.392076165503605	0.0720707700678965	82	0	1.48722591646893e-06	2.80920450888575e-05
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Oscillibacter	Proximal_Colon	0.506111053430024	0.0935056163254851	82	0	1.47297793805384e-06	2.80920450888575e-05
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Incertae.Sedis	Cecum	0.477132377505199	0.0880374616766699	82	0	1.42420826739508e-06	2.80920450888575e-05
Site	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter	Proximal_Colon	-0.679175524863922	0.131828214806963	82	0	2.31355432318623e-06	4.21397394580349e-05
Site	k__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila	Cecum	0.634727038546155	0.123513382678838	82	0	2.51072645662373e-06	4.41541549268311e-05
Site	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Xanthobacteraceae.g__Bradyrhizobium	Proximal_Colon	-0.512760411613286	0.101388785434492	82	0	3.35591961368618e-06	5.70506334326651e-05
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Oscillospira	Proximal_Colon	0.553059157206808	0.106277818943456	82	0	3.55600338691277e-06	5.85019912040488e-05
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__ASF356	Cecum	0.496847798852518	0.0960770375786486	82	0	3.86582275690003e-06	6.16115501880942e-05
Site	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Xanthobacteraceae.g__Bradyrhizobium	Cecum	-0.49929275319601	0.099940081211339	82	0	4.24002094376893e-06	6.55275964037017e-05
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptococcales.f__Peptococcaceae.g__Peptococcus	Cecum	0.577801479302985	0.115819835965991	82	0	6.42793483388596e-06	9.45543960409139e-05
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcaceae.g__Romboutsia	Cecum	-0.874315636836378	0.179155010393112	82	0	6.48902717927841e-06	9.45543960409139e-05
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnoclostridium	Cecum	0.411872052745039	0.0829606384869802	82	0	7.42090166892474e-06	0.000105129440309767
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia	Cecum	0.501171762117715	0.102317895688057	82	0	9.33503602078888e-06	0.000125761046567287
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__UCG.009	Cecum	0.704889131927437	0.143327324266848	82	0	9.37043092069978e-06	0.000125761046567287
Site	k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Marinifilaceae.g__Odoribacter	Proximal_Colon	0.307187585523694	0.0627827014734037	82	0	1.00145268197513e-05	0.000130959196873671
Site	k__Bacteria.p__Cyanobacteria.c__Vampirivibrionia.o__Gastranaerophilales.f__.g__	Proximal_Colon	0.45528878621565	0.093542120880259	82	0	1.0821812620959e-05	0.000137978110917228
Sex	k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__UBA1819	Female	0.620771011565881	0.133533837080846	82	0	1.4218538861336e-05	0.000176864751689789
Site	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter	Cecum	-0.605976569965828	0.129938844917032	82	0	1.46354681369738e-05	0.00017771639880611
