metadata	feature	value	coef	stderr	N	N.not.0	pval	qval
Sequencing_Run	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingobium	SLCMicrobiome	-1.85094192276868	0.0831577685342712	82	0	8.91268131384844e-35	5.45456096407525e-32
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia.vadinBB60.group.f__.g__	Proximal_Colon	0.723756515802176	0.0727147567169549	82	0	1.06170044443976e-13	3.24880335998566e-11
Sequencing_Run	k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella_9	SLCMicrobiome	0.592822565603329	0.0663675839524807	82	0	2.00152205534812e-13	4.08310499291017e-11
Sequencing_Run	k__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__	SLCMicrobiome	1.19248638137289	0.0907688155111318	82	0	1.70417350586892e-12	2.40017920959964e-10
Sequencing_Run	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Bacillus	SLCMicrobiome	0.646975853235502	0.0502765245329192	82	0	1.96093072679709e-12	2.40017920959964e-10
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__ASF356	Proximal_Colon	0.879502022100519	0.097619912589481	82	0	3.89494073056840e-12	3.97283954517977e-10
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.NK4A136.group	Proximal_Colon	0.704696594236101	0.0810026853546774	82	0	6.04023884907917e-12	5.2808945366235e-10
Sequencing_Run	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Listeriaceae.g__Listeria	SLCMicrobiome	-1.20356990310909	0.0966041962801542	82	0	5.50155464354065e-11	3.74105715760764e-09
Sequencing_Run	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae.g__Pseudomonas	SLCMicrobiome	-1.7593659277533	0.159782724943769	82	0	5.01134938257542e-11	3.74105715760764e-09
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia.vadinBB60.group.f__.g__	Cecum	0.541141909869895	0.0716301844138197	82	0	5.94774108550036e-10	3.64001754432622e-08
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__	Proximal_Colon	0.587149888232784	0.0797808248543997	82	0	1.26338734787805e-09	7.0290277900124e-08
Sequencing_Run	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Dorea	SLCMicrobiome	1.17080969273458	0.129811194931808	82	0	2.23263181183833e-09	1.07860030322743e-07
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__Butyricicoccus	Proximal_Colon	0.600571092849202	0.083487012875161	82	0	2.29114443496022e-09	1.07860030322743e-07
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia	Proximal_Colon	0.735811133369834	0.104819018661119	82	0	4.53398065801682e-09	1.98199725907593e-07
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__	Proximal_Colon	0.614535859397464	0.0872526217717166	82	0	4.97895443043873e-09	2.031413407619e-07
