metadata	feature	value	coef	stderr	N	N.not.0	pval	qval
Site	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Parasutterella	Ileum	-0.801198652581127	0.127929735884385	90	0	5.00596303346547e-08	2.45292188639808e-05
Site	k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__	Ileum	-0.549143222839792	0.0903214704649405	90	0	1.00602442279877e-07	2.46475983585699e-05
Site	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Ligilactobacillus	Ileum	0.244608435310893	0.0429503595634373	90	0	4.31115787114644e-07	5.28116839215439e-05
Site	k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__Muribaculum	Ileum	-0.511186754033817	0.0894624403913222	90	0	4.01654314456335e-07	5.28116839215439e-05
Site	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Parasutterella	Jejunum	-0.705077641024405	0.127929735884385	90	0	8.57188247497871e-07	8.40044482547914e-05
Site	k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter	Ileum	0.629596668167085	0.118895315016479	90	0	1.90920550612277e-06	0.000133644385428594
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Candidatus.Arthromitus	Ileum	0.931156994373714	0.174795464672055	90	0	1.69828176929752e-06	0.000133644385428594
Site	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Bacillus	Ileum	0.124051791367567	0.0265325057674813	90	0	1.79502562101706e-05	0.00109945319287295
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.006	Ileum	-0.345978856398398	0.0771666411648045	90	0	3.51873705812039e-05	0.00191575684275444
Site	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Ligilactobacillus	Jejunum	0.173251412799615	0.0429503595634373	90	0	0.000162485212921907	0.00796177543317346
Site	k__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio	Ileum	-0.297845668958471	0.0757857333107157	90	0	0.000228757067442085	0.0101900875496929
Sex	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Dorea	Female	-0.668510201713754	0.169122479982188	90	0	0.000528657406779112	0.0215868441101471
Site	k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__Muribaculum	Jejunum	-0.323991790644039	0.0894624403913222	90	0	0.000616893432254247	0.0232521370618909
Site	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.g__Mesorhizobium	Ileum	-0.328547292349467	0.0919964996060464	90	0	0.000722176389441384	0.0252761736304485
Sex	k__Bacteria.p__Firmicutes.c__Bacilli.o__Staphylococcales.f__Staphylococcaceae.g__Jeotgalicoccus	Female	-0.320833094198551	0.0847355069176254	90	0	0.000814271011597013	0.0265995197121691
Site	k__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila	Ileum	-0.41501798270933	0.121943053692967	90	0	0.0012125061720355	0.0371330015185872
Site	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__HT002	Ileum	-0.174966423109171	0.0519243452921216	90	0	0.0013433301814501	0.0387195169947382
Sex	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Anaerostipes	Female	-0.565400115354398	0.160051629036171	90	0	0.00156120821040085	0.0402627380577063
Genotype	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Dorea	HET	-0.682336564286478	0.192904959350136	90	0	0.00154320947715094	0.0402627380577063
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__UCG.010.g__	Ileum	-0.240455277209254	0.0730723032565687	90	0	0.00170382994772111	0.0417438337191671
Site	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__	Ileum	-0.179961681081756	0.0565237337333362	90	0	0.00233809005719689	0.0535988420763175
Site	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Limosilactobacillus	Ileum	-0.174623140811941	0.0550168635944714	90	0	0.00240647862383466	0.0535988420763175
Site	k__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__	Ileum	-0.445901601809582	0.14431539178064	90	0	0.00307416467134714	0.0654930734330478
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Marvinbryantia	Ileum	-0.403004469264105	0.133248626426912	90	0	0.00370735674527608	0.07569186688272
Sex	k__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Coriobacteriaceae.UCG.002	Female	-0.623651505748028	0.200195612684246	90	0	0.00444155279573442	0.0806059581448099
Sex	k__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila	Female	-0.558455760335569	0.178695147734037	90	0	0.00433390186933722	0.0806059581448099
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Incertae.Sedis	Ileum	-0.472211555283235	0.159033232521573	90	0	0.00433514139369222	0.0806059581448099
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia.UCG.014.f__.g__	Ileum	-0.405837078969537	0.140335218483168	90	0	0.00538244900166902	0.0941928575292078
