metadata	feature	value	coef	stderr	N	N.not.0	pval	qval
Site	EC.5.4.99.12	Cecum	0.0666441001343685	0.00540982038110374	89	0	9.31184630495666e-18	7.71020874050412e-14
Site	EC.3.4.23.36	Cecum	0.0465910465247692	0.00385812570843672	89	0	2.15759668304764e-17	8.93245026781725e-14
Site	EC.2.1.1.198	Cecum	-0.0574794982720611	0.0049268778354521	89	0	9.06072709154046e-17	1.00505291923809e-13
Site	EC.2.5.1.75	Cecum	-0.0584566886546637	0.00497134316920236	89	0	6.5269719641599e-17	1.00505291923809e-13
Site	EC.2.7.1.48	Cecum	-0.0511605865726823	0.00442707625473438	89	0	1.33521523087185e-16	1.00505291923809e-13
Site	EC.2.7.7.63	Cecum	-0.12423181146166	0.0106482338252693	89	0	9.49944408618554e-17	1.00505291923809e-13
Site	EC.3.1.3.1	Cecum	-0.207114725965951	0.0177389937712229	89	0	9.08861455909834e-17	1.00505291923809e-13
Site	EC.3.4.16.4	Cecum	0.126183508894003	0.0108987797046912	89	0	1.24652053040329e-16	1.00505291923809e-13
Site	EC.3.6.1.66	Cecum	-0.0606832813892231	0.00522900407413165	89	0	1.11594404720127e-16	1.00505291923809e-13
Site	EC.5.1.3.3	Cecum	-0.0953781517100785	0.00820531361813555	89	0	1.04153734019251e-16	1.00505291923809e-13
Site	EC.6.4.1.1	Cecum	-0.164999001935079	0.0141667331287015	89	0	1.01190259903518e-16	1.00505291923809e-13
Site	EC.3.2.1.31	Cecum	-0.257184201501553	0.0223758993804876	89	0	1.71567887242812e-16	1.1838184219754e-13
Site	EC.3.2.2.27	Cecum	-0.0721107208356166	0.00632039275704841	89	0	2.16022145942757e-16	1.37589489877387e-13
Site	EC.4.1.3.36	Cecum	-0.242596495081596	0.0214533606616457	89	0	3.30630110569267e-16	1.82507821034235e-13
Site	EC.6.2.1.26	Cecum	-0.242607383821805	0.0214540540786938	89	0	3.30464713653726e-16	1.82507821034235e-13
Site	EC.2.7.1.4	Cecum	-0.0650135763884094	0.00580246943405787	89	0	4.53936324569176e-16	2.2778626343365e-13
Site	EC.2.7.11.1	Cecum	0.131398037868844	0.0117461300188491	89	0	4.67677110914499e-16	2.2778626343365e-13
Site	EC.2.7.4.14	Cecum	0.0467410267234699	0.00418549284983918	89	0	5.38681129569093e-16	2.37810548515054e-13
Site	EC.6.3.2.12	Cecum	0.0316384163418313	0.00283900443363231	89	0	5.74421614770661e-16	2.37810548515054e-13
Site	EC.6.3.2.17	Cecum	0.0316384163418313	0.00283900443363231	89	0	5.74421614770661e-16	2.37810548515054e-13
Site	EC.1.1.1.363	Cecum	-0.18587279992589	0.0168265300297611	89	0	8.01012754324755e-16	2.88364591556912e-13
Site	EC.1.1.1.49	Cecum	-0.18587279992589	0.0168265300297611	89	0	8.01012754324755e-16	2.88364591556912e-13
Site	EC.3.4.21.92	Cecum	0.0600287793728172	0.00542343005067269	89	0	7.48517719465686e-16	2.88364591556912e-13
Site	EC.2.3.1.51	Cecum	0.0443223581501838	0.00403806762071776	89	0	1.05861659922538e-15	3.65222726732757e-13
Site	EC.1.3.1.10	Cecum	-0.194590056056215	0.0177804059115928	89	0	1.18269357607526e-15	3.91708112396127e-13
Site	EC.3.4.11.18	Cecum	0.0381554889119001	0.00350898188542497	89	0	1.42169876058041e-15	4.16506157583467e-13
Site	EC.3.6.3.14	Cecum	0.0418218657826002	0.00383631158052648	89	0	1.33469888046811e-15	4.16506157583467e-13
Site	EC.4.1.1.12	Cecum	-0.235769901076905	0.0216436564721038	89	0	1.43739338453213e-15	4.16506157583467e-13
Site	EC.5.99.1.3	Cecum	0.0519534070084618	0.00477643963504537	89	0	1.45877760506287e-15	4.16506157583467e-13
Site	EC.3.2.1.10	Cecum	0.269284580522659	0.0247833069970504	89	0	1.5680710032513e-15	4.3278759689736e-13
Site	EC.4.1.2.13	Cecum	0.0882231406382847	0.00814297110991155	89	0	1.6740216788904e-15	4.47125790361693e-13
Site	EC.1.97.1.4	Cecum	0.0818737909264596	0.007632829544987	89	0	2.45983813150306e-15	6.3425853696624e-13
Site	EC.2.7.1.11	Cecum	0.110314644831596	0.0102890182573954	89	0	2.5278419951553e-15	6.3425853696624e-13
Site	EC.2.7.1.2	Cecum	-0.0424771675783807	0.00397155755084581	89	0	2.9893100610061e-15	7.27984920739133e-13
Site	EC.1.1.1.100	Cecum	0.0651048925078525	0.00611361979444205	89	0	3.36285776795396e-15	7.72898503792597e-13
Site	EC.1.1.2.4	Cecum	0.696801770231368	0.0654292364767617	89	0	3.45377350728576e-15	7.72898503792597e-13
Site	EC.4.1.1.15	Cecum	-0.230251135047134	0.0215936384526695	89	0	3.27980766308306e-15	7.72898503792597e-13
Site	EC.1.12.2.1	Cecum	0.722180303503509	0.0683150258394254	89	0	4.64142522428008e-15	7.97370909332582e-13
Site	EC.1.2.99.7	Cecum	0.71741768025536	0.0675196065346041	89	0	3.82723961156221e-15	7.97370909332582e-13
Site	EC.1.4.1.24	Cecum	0.721915165394776	0.0682567344647031	89	0	4.54535352267957e-15	7.97370909332582e-13
Site	EC.1.8.99.3	Cecum	0.722180303503509	0.0683150258394254	89	0	4.64142522428008e-15	7.97370909332582e-13
Site	EC.1.8.99.5	Cecum	0.722180303503509	0.0683150258394254	89	0	4.64142522428008e-15	7.97370909332582e-13
Site	EC.2.1.1.178	Cecum	0.716728892582848	0.067527558590518	89	0	3.98488947747449e-15	7.97370909332582e-13
Site	EC.2.1.1.190	Cecum	0.042272980706922	0.00398364856821927	89	0	3.94834827342028e-15	7.97370909332582e-13
Site	EC.2.7.1.20	Cecum	0.716422139723269	0.0678111530888206	89	0	4.71874088856238e-15	7.97370909332582e-13
Site	EC.2.7.7.53	Cecum	0.681413998764748	0.0644385048421877	89	0	4.59257782867124e-15	7.97370909332582e-13
Site	EC.3.1.4.46	Cecum	-0.0948018054292779	0.00897488269213461	89	0	4.61370322240433e-15	7.97370909332582e-13
Site	EC.3.2.1.1	Cecum	-0.168724498913373	0.0159637668098906	89	0	4.59830878242438e-15	7.97370909332582e-13
Site	EC.3.4.22.40	Cecum	-0.197856187844262	0.0186390426374244	89	0	3.79515162271323e-15	7.97370909332582e-13
Site	EC.2.7.13.3	Cecum	0.113317592772421	0.0107571680924988	89	0	4.910716876138e-15	8.13214714688452e-13
Site	EC.3.1.3.16	Cecum	0.119761428628526	0.0113965882522233	89	0	5.66418013750893e-15	9.19596304677921e-13
Site	EC.3.5.2.6	Cecum	-0.170662283632774	0.0163202738336622	89	0	6.69258980134294e-15	1.04555931236075e-12
Site	EC.4.3.3.7	Cecum	0.0526274369368842	0.0050302252278327	89	0	6.61499624769268e-15	1.04555931236075e-12
Site	EC.1.8.99.2	Cecum	0.628294024801999	0.0605947322443395	89	0	9.12773156945567e-15	1.39958550731654e-12
Site	EC.4.4.1.16	Cecum	-0.136383032217682	0.0131922673627267	89	0	1.04592604554483e-14	1.57459411947477e-12
Site	EC.2.4.2.10	Cecum	0.0350360760218034	0.00339596462735022	89	0	1.10378979764139e-14	1.6320320579412e-12
Site	EC.2.5.1.56	Cecum	0.476741634490888	0.0463411888394312	89	0	1.21604166320454e-14	1.67813749522226e-12
Site	EC.2.7.9.2	Cecum	0.453906774651846	0.0440598314257249	89	0	1.18781497255063e-14	1.67813749522226e-12
Site	EC.3.6.3.17	Cecum	0.291247904990766	0.0283026710736083	89	0	1.19530314454077e-14	1.67813749522226e-12
Site	EC.4.1.99.18	Cecum	0.253981243278707	0.0246731818107911	89	0	1.21038934264547e-14	1.67813749522226e-12
Site	EC.1.1.1.343	Cecum	-0.172225980817748	0.0168361734948664	89	0	1.51620076783078e-14	1.90214278146043e-12
Site	EC.1.1.1.44	Cecum	-0.172225980817748	0.0168361734948664	89	0	1.51620076783078e-14	1.90214278146043e-12
Site	EC.1.3.5.4	Cecum	-0.100005831266256	0.00975906185970809	89	0	1.46263113085272e-14	1.90214278146043e-12
Site	EC.2.2.1.9	Cecum	-0.281166859509444	0.0274425027457119	89	0	1.46351615165826e-14	1.90214278146043e-12
Site	EC.2.7.1.17	Cecum	0.239876333428784	0.0233949750663929	89	0	1.40474475982031e-14	1.90214278146043e-12
Site	EC.3.1.1.53	Cecum	-0.275235115133858	0.0268824973722165	89	0	1.49701494078475e-14	1.90214278146043e-12
Site	EC.2.1.1.163	Cecum	-0.195088532667314	0.0191023809361172	89	0	1.68150750591122e-14	1.99824468666303e-12
Site	EC.2.1.1.201	Cecum	-0.195088532667314	0.0191023809361172	89	0	1.68150750591122e-14	1.99824468666303e-12
Site	EC.3.1.1.85	Cecum	-0.263899251519237	0.0258563403483527	89	0	1.68933729548807e-14	1.99824468666303e-12
Site	EC.3.2.1.18	Cecum	-0.287570655609362	0.0281615620645588	89	0	1.65640499443018e-14	1.99824468666303e-12
Site	EC.3.2.1.35	Cecum	-0.282129924329384	0.0277044178972836	89	0	1.83660324924495e-14	2.11209373663169e-12
