metadata	feature	value	coef	stderr	N	N.not.0	pval	qval
Sex	EC.1.1.1.202	Male	-0.726282399359017	0.120968920712102	87	0	4.88587485754755e-08	4.98653428422048e-05
Sex	EC.1.3.1.1	Male	-0.401782429480484	0.0651507331990862	87	0	2.41770284804115e-08	4.98653428422048e-05
Sex	EC.4.2.1.77	Male	-0.747121329739964	0.123273991202449	87	0	3.82720220592693e-08	4.98653428422048e-05
Sex	EC.6.2.1.22	Male	-0.438358584195499	0.0730205243188899	87	0	4.89956697049421e-08	4.98653428422048e-05
Sex	EC.2.7.1.100	Male	-0.79251180109484	0.134017504859855	87	0	7.19527137634086e-08	5.85838995461673e-05
Sex	EC.2.4.2.52	Male	-0.432678968387677	0.0745459495388141	87	0	1.14582325913183e-07	7.4560590468485e-05
Sex	EC.2.7.7.61	Male	-0.429125127502755	0.0742728160202165	87	0	1.2820538768838e-07	7.4560590468485e-05
Sex	EC.1.1.1.90	Male	-0.82847439236794	0.146920830567204	87	0	2.30125597800724e-07	0.000108953328472393
Sex	EC.2.8.3.10	Male	-0.416223998970787	0.0739554415433404	87	0	2.40869554471024e-07	0.000108953328472393
Sex	EC.1.6.1.2	Male	-0.471103497738685	0.0845877311414827	87	0	3.07832609638903e-07	0.000118475311313887
Sex	EC.4.1.3.34	Male	-0.39617410863054	0.0712540087031088	87	0	3.20124889327624e-07	0.000118475311313887
Sex	EC.4.2.1.32	Male	-0.537291354583316	0.0987291264070387	87	0	5.22538037828777e-07	0.000177271029333413
Sex	EC.1.2.1.21	Male	-0.518957391870606	0.0962260119893502	87	0	6.3959186976894e-07	0.000185984178702097
Sex	EC.1.2.1.22	Male	-0.518957391870606	0.0962260119893502	87	0	6.3959186976894e-07	0.000185984178702097
Sex	EC.3.1.3.6	Male	-0.387895313712108	0.0732800148834148	87	0	9.63241915020539e-07	0.000245084864753038
Sex	EC.3.1.4.16	Male	-0.387895313712108	0.0732800148834148	87	0	9.63241915020539e-07	0.000245084864753038
Sex	EC.1.2.1.41	Male	0.0617044265666683	0.011966476716197	87	0	1.68009325041357e-06	0.000380148090898641
Sex	EC.1.5.1.5	Male	-0.0363246839030221	0.00708052785801866	87	0	1.86759071922693e-06	0.000380148090898641
Sex	EC.2.7.2.11	Male	0.0616667603428026	0.0119948074649373	87	0	1.78728606893599e-06	0.000380148090898641
Sex	EC.3.5.4.9	Male	-0.0363246839030221	0.00708052785801866	87	0	1.86759071922693e-06	0.000380148090898641
Sex	EC.2.1.1.14	Male	-0.399185764289143	0.0790412459280392	87	0	2.57397380670349e-06	0.000495792176571963
Sex	EC.2.8.1.2	Male	-0.208565275174194	0.0413815726755825	87	0	2.68218515843097e-06	0.000495792176571963
Sex	EC.5.3.1.1	Male	-0.0268314491908026	0.00533513578436233	87	0	2.80108574334442e-06	0.000495792176571963
Sex	EC.2.8.1.12	Male	-0.219168618023523	0.0438866489347605	87	0	3.22350406901846e-06	0.000546786877707257
Sex	EC.3.2.1.96	Male	-0.89178883335589	0.183197775590079	87	0	5.30837203119221e-06	0.000864415301559339
Sex	EC.2.3.1.9	Male	-0.134924683258481	0.0278735738478079	87	0	5.90924540513844e-06	0.000890982890530317
Sex	EC.4.3.2.1	Male	0.0528808291714023	0.0109039944008308	87	0	5.70244127137271e-06	0.000890982890530317
Sex	EC.2.1.3.2	Male	-0.0304755897628694	0.00631095661540051	87	0	6.18405396950731e-06	0.000899117275352295
Sex	EC.3.1.1.1	Male	-0.46260528697316	0.0966923538571363	87	0	7.36431621828697e-06	0.00103379763188435
Sex	EC.2.3.1.81	Male	-0.512737696103042	0.107732043079521	87	0	8.11477731351796e-06	0.00110117528144439
Sex	EC.2.7.7.3	Male	-0.0283151924599455	0.00604954128315058	87	0	1.10117113659315e-05	0.00144608635389378
Sex	EC.6.3.4.5	Male	0.0458583627472144	0.009934358858024	87	0	1.41044128522074e-05	0.00179434577254176
Sex	EC.3.5.3.1	Male	-0.306416552748914	0.0666156803779589	87	0	1.5015987751663e-05	0.00185242685263697
Sex	EC.1.2.1.16	Male	-0.4384032647188	0.0974958178325475	87	0	2.2219455706743e-05	0.00231233379044408
Sex	EC.1.2.1.20	Male	-0.439543188628946	0.0977792220435933	87	0	2.23351352542395e-05	0.00231233379044408
Sex	EC.1.2.1.79	Male	-0.439543188628946	0.0977792220435933	87	0	2.23351352542395e-05	0.00231233379044408
Sex	EC.1.4.1.4	Male	0.0525566468318637	0.0116298537047519	87	0	2.04085969933689e-05	0.00231233379044408
Sex	EC.1.7.99.4	Male	-0.170633544022625	0.0377041563726994	87	0	1.99140961235871e-05	0.00231233379044408
Sex	EC.2.7.1.33	Male	-0.023780387295943	0.00529543239772091	87	0	2.27200568945624e-05	0.00231233379044408
Sex	EC.3.5.99.2	Male	-0.22731712905869	0.0503273943983604	87	0	2.05908278800959e-05	0.00231233379044408
Sex	EC.2.6.1.52	Male	0.0575374582843746	0.0128750375810675	87	0	2.46677743227126e-05	0.00244932949433568
Sex	EC.2.8.1.1	Male	-0.17129981819062	0.0385024255349131	87	0	2.65794104446393e-05	0.00257630428381254
Sex	EC.3.4.11.9	Male	-0.0373601928353525	0.00841065116926626	87	0	2.72928824709182e-05	0.00258393777997926
Sex	EC.2.7.1.12	Male	-0.581864524388685	0.132063207901642	87	0	3.1237714313239e-05	0.00289019852202718
Sex	EC.3.4.11.5	Male	-0.282827303165059	0.06513429165131	87	0	3.95995973961456e-05	0.00358244357777131
Sex	EC.2.4.2.8	Male	-0.0443153800211248	0.0102217810453094	87	0	4.06146110126792e-05	0.00359439307462211
Sex	EC.6.1.1.1	Male	-0.0216297028516043	0.00499591909580483	87	0	4.15135163080855e-05	0.00359577712532374
Sex	EC.5.3.3.18	Male	0.401222349442783	0.0965318315881111	87	0	7.82176843765785e-05	0.00663383735618856
Sex	EC.2.7.8.41	Male	0.132413789606062	0.0319986001177731	87	0	8.35528041286117e-05	0.0069417033797465
Sex	EC.6.3.5.5	Male	-0.0253379328444046	0.00616277351592508	87	0	9.19752298210214e-05	0.00748862321202756
Sex	EC.1.8.1.7	Male	-0.451743512836211	0.110869329305005	87	0	0.000104985498250887	0.00838031300743847
Sex	EC.3.4.21.83	Male	0.891745340876663	0.223109930207534	87	0	0.000138396170920647	0.0106303926758104
Genotype	EC.4.1.1.65	MUT	-0.0890060844866938	0.0222670061007642	87	0	0.000138234414337293	0.0106303926758104
Sex	EC.2.3.1.117	Male	-0.218899812635496	0.0549593674686187	87	0	0.000145389091318072	0.0109607220510347
Sex	EC.5.4.99.23	Male	-0.0264978380404291	0.00667711308592964	87	0	0.000153007140296264	0.0113253103299289
Sex	EC.3.5.4.13	Male	0.261052366739155	0.0660668880257301	87	0	0.000162508351080928	0.0118137767366153
Sex	EC.2.7.7.56	Male	0.148564892276662	0.0380009736068933	87	0	0.000188155244407998	0.0134382456137712
Sex	EC.3.6.3.28	Male	-0.477553968966475	0.123084891664409	87	0	0.000208616133566948	0.0146426944784663
Sex	EC.2.4.1.7	Male	-0.18525512389124	0.0480051354974482	87	0	0.000224238484258332	0.0151847605961455
Sex	EC.2.4.2.9	Male	-0.064973247371685	0.0168548752516947	87	0	0.000227528960050326	0.0151847605961455
Sex	EC.5.3.1.24	Male	0.0519825313525626	0.0134676156833271	87	0	0.000223657898067613	0.0151847605961455
Genotype	EC.2.7.1.49	MUT	-0.0729719572215365	0.0189974105459514	87	0	0.00023858105282519	0.0154168804135135
