feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium	Litter	four	-2.3063135615972	0.260658562272703	36	9	1.83177031264749e-09	6.22801906300152e-07
k__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium	Litter	six	-2.3063135615972	0.260658562272703	36	9	1.83177031264751e-09	6.22801906300152e-07
k__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium	Litter	three	-2.06575913425392	0.300982582189452	36	9	2.25315497662365e-07	4.79700598411966e-05
k__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio	Site	Cecum	2.70546061072051	0.372469193105136	36	36	2.82176822595274e-07	4.79700598411966e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__Family.XIII.UCG.001	Site	Cecum	2.43046081364761	0.375895949730411	36	30	6.26097985907706e-07	8.5149326083448e-05
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.006	Site	Cecum	1.74136481892975	0.259474288630379	36	36	9.56606570547269e-07	0.00010841541132869
k__Bacteria.p__Actinobacteriota.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium	Litter	two	-2.45408908295041	0.398162530717674	36	9	1.37653755785416e-06	0.000117434186301804
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnoclostridium	Site	Cecum	1.76957447780569	0.27023875589177	36	36	1.38157866237416e-06	0.000117434186301804
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__GCA.900066575	Site	Cecum	1.38408391188196	0.216860248621193	36	35	2.01517002712819e-06	0.000152257290938574
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__.Eubacterium..coprostanoligenes.group.g__	Litter	four	-7.97436484378699	0.355063062968799	36	28	3.25222579729443e-06	0.000221151354216021
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__	Site	Cecum	1.72006091590658	0.283574839006612	36	36	4.18282992928763e-06	0.000258574941083235
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia	Site	Cecum	1.83787261280218	0.310497542097861	36	36	5.88667956930971e-06	0.00033357850892755
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus	Litter	two	2.03093867735005	0.374409679745107	36	6	9.75954487051647e-06	0.000510499270150092
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.NK4A136.group	Site	Cecum	1.65783338301307	0.300764101273051	36	36	1.53933832605069e-05	0.000747678615510334
k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptococcales.f__Peptococcaceae.g__	Site	Cecum	1.58428653418126	0.297431117244949	36	36	2.39807596243822e-05	0.00101918228403624
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae.g__Pseudomonas	Site	Cecum	0.532835065430098	0.104360428974544	36	36	2.29261669250638e-05	0.00101918228403624
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__A2	Site	Cecum	1.40856894724199	0.269295405166903	36	35	3.01984584637143e-05	0.00120793833854857
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Oscillibacter	Litter	four	-2.07523875555379	0.417424533025186	36	36	3.28772193400163e-05	0.00124202828617839
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides	Litter	four	-5.03361935074275	0.416435441093739	36	34	6.84397739384139e-05	0.00232695231390607
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.NK4A136.group	Site	Proximal_Colon	1.47772050272374	0.300764101273051	36	36	6.50178991531592e-05	0.00232695231390607
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Anaerostipes	Litter	four	-3.40394832759582	0.315948310101504	36	15	0.000119452320877657	0.0036921626453094
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Anaerostipes	Litter	six	-3.40394832759582	0.315948310101504	36	15	0.000119452320855105	0.0036921626453094
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingobium	Site	Cecum	0.563407019622993	0.123692716194684	36	36	0.000155561759556283	0.00459921723905533
k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptococcales.f__Peptococcaceae.g__Peptococcus	Site	Cecum	2.57798789464888	0.570870632660496	36	21	0.00017110283028741	0.00484791352480995
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Incertae.Sedis	Site	Cecum	1.57152440626387	0.357324814448495	36	34	0.000228186221549452	0.00620666522614509
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__	Site	Cecum	-0.623541607597934	0.143595041673204	36	36	0.00026143525883492	0.00683753753875945
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Colidextribacter	Site	Cecum	1.07179190875196	0.249512989329376	36	36	0.000293130001353906	0.00738253336743171
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__GCA.900066575	Site	Proximal_Colon	0.927429624969026	0.216860248621193	36	35	0.000306994677714602	0.00745558503021175
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__ASF356	Site	Cecum	1.74015334856711	0.408935324217168	36	34	0.000323393539907014	0.00758302093575067
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__UCG.005	Site	Cecum	-1.2058637386118	0.286007131750544	36	18	0.000355833410204246	0.00806555729796291
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Oscillibacter	Site	Proximal_Colon	1.4562272637261	0.361500249762667	36	36	0.000410642620074063	0.00900764456936653
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Oscillibacter	Litter	two	-2.52981320456012	0.637626506506503	36	36	0.000482213256254148	0.00993651558341881
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Anaerotruncus	Site	Cecum	1.42631365186024	0.348168970151561	36	17	0.000476515160557347	0.00993651558341881
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__Muribaculum	Site	Cecum	-0.464985081900178	0.114554513534551	36	36	0.000522228167637684	0.0101461472569607
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__.Eubacterium..siraeum.group	Site	Cecum	1.23933511597378	0.304815249926448	36	20	0.000513655863597025	0.0101461472569607
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__A2	Site	Proximal_Colon	1.0880718263596	0.269295405166903	36	35	0.000546511455714303	0.0103229941634924
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Rikenella	Litter	four	-4.14430331183744	0.567785001485166	36	27	0.000755729043109445	0.0138890743057952
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia	Site	Proximal_Colon	1.20359469894411	0.310497542097861	36	36	0.000815023247048004	0.0142106617434011
k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptococcales.f__Peptococcaceae.g__	Site	Proximal_Colon	1.15533094334104	0.297431117244949	36	36	0.000799277504451646	0.0142106617434011
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__UCG.010.g__	Site	Proximal_Colon	-1.18254432349398	0.307562436669511	36	25	0.000879767143359558	0.0149560414371125
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Parasutterella	Litter	four	-2.97555177311907	0.429699994738492	36	36	0.000963477226225366	0.0159796222886158
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Anaerostipes	Litter	two	-3.27738446263297	0.48261901557784	36	15	0.00105374016070427	0.0169002575835014
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Colidextribacter	Site	Proximal_Colon	0.939350514192944	0.249512989329376	36	36	0.0010686927589567	0.0169002575835014
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcus	Site	Cecum	-1.01692355177972	0.271486693962755	36	23	0.00111899082891926	0.0172934946287521
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Marvinbryantia	Litter	three	-4.28008757145025	0.656216011216798	36	36	0.00126670746323833	0.0191413572222681
k__Bacteria.p__Cyanobacteria.c__Vampirivibrionia.o__Gastranaerophilales.f__.g__	Litter	four	-3.80706854334527	0.594409323100931	36	27	0.0013757746468514	0.0203375382578033
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Oscillibacter	Litter	three	-1.70144715102323	0.48200033301689	36	36	0.001512208078949	0.021878755184794
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__	Site	Proximal_Colon	1.02082529520342	0.283574839006612	36	36	0.00159207691801056	0.0225544230051496
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__	Site	Proximal_Colon	1.29492020068668	0.363447703809542	36	35	0.00174028891804519	0.024150948250423
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcus	Litter	four	-5.09343470527091	0.8509696316363	36	23	0.00186630434563485	0.0253817391006339
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus	Litter	six	-2.43393247501053	0.411492908194235	36	10	0.00196784892705395	0.0262379856940526
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides	Site	Cecum	-0.49904992269438	0.144480726119674	36	36	0.00225947173258413	0.0295469380414847
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus	Litter	four	-2.32282136389939	0.411492908194235	36	10	0.00242144373800826	0.0295878876060173
k__Bacteria.p__Firmicutes.c__Bacilli.o__Staphylococcales.f__Staphylococcaceae.g__Staphylococcus	Site	Cecum	-0.450744986392874	0.131980877730366	36	17	0.00247949759007602	0.0295878876060173
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__GCA.900066575	Litter	four	-2.81033642867492	0.500567467754581	36	35	0.00248016116697498	0.0295878876060173
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Intestinimonas	Site	Cecum	0.720329462643548	0.210322770357287	36	35	0.00242300468292602	0.0295878876060173
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__.g__	Site	Cecum	-1.34906337196264	0.392403297442854	36	15	0.00234843974141735	0.0295878876060173
k__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Coriobacteriaceae.UCG.002	Litter	four	-6.04538799785494	1.14376294649829	36	29	0.0032302360408207	0.0376682014712106
k__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila	Litter	four	-3.27603844716947	0.621779488379777	36	25	0.00327498740910232	0.0376682014712106
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus	Litter	three	-2.49498593329428	0.475151082631127	36	10	0.00332366483569505	0.0376682014712106
k__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila	Site	Cecum	1.302379739265	0.397873689081727	36	25	0.00347476282332253	0.0387350609813003
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__UCG.010.g__	Litter	four	-1.91777367490405	0.372281132508603	36	25	0.00361061155358988	0.0396002557490503
k__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio	Site	Proximal_Colon	1.20450195131836	0.372469193105136	36	36	0.00381516551313104	0.041179564268716
k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides	Litter	four	-1.5805558327767	0.312581377458234	36	36	0.00391174475866568	0.0415622880608228
k__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila	Site	Proximal_Colon	1.27688207829692	0.397873689081727	36	25	0.00404283416215215	0.0422942650809763
k__Bacteria.p__Firmicutes.c__Clostridia.o__Monoglobales.f__Monoglobaceae.g__Monoglobus	Litter	three	-5.31778225333745	1.06879515244329	36	22	0.00419192304296235	0.0431895101396121
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnoclostridium	Site	Proximal_Colon	0.8611419644864	0.27023875589177	36	36	0.00426457047548562	0.0432822078108988
k__Bacteria.p__Firmicutes.c__Clostridia.o__Christensenellales.f__Christensenellaceae.g__	Litter	four	-2.90635270448957	0.602706788363363	36	18	0.00478930895788152	0.0478930895788152
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__UCG.009	Site	Proximal_Colon	0.864286107169472	0.280638193006815	36	16	0.00547862375173868	0.0539922340751058
k__Bacteria.p__Firmicutes.c__Clostridia.o__Christensenellales.f__Christensenellaceae.g__	Litter	three	-3.12318162877542	0.695945853008004	36	18	0.00647265063819463	0.0628771776281764
k__Bacteria.p__Cyanobacteria.c__Vampirivibrionia.o__Gastranaerophilales.f__.g__	Litter	six	-2.63062953499599	0.594409323100931	36	27	0.00685598634407227	0.0656629678023823
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.FCS020.group	Litter	six	-3.07851218186788	0.703241148350494	36	35	0.00717069524212071	0.0677232328422511
k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__Family.XIII.UCG.001	Site	Proximal_Colon	1.08963375769121	0.375895949730411	36	30	0.00735303638153213	0.0684940375266006
k__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Coriobacteriaceae.UCG.002	Litter	six	-4.93758520343654	1.14376294649829	36	29	0.00759238256108642	0.0688376018871836
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.006	Site	Proximal_Colon	0.763363265330193	0.259474288630379	36	36	0.007541296032722	0.0688376018871836
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__UBA1819	Litter	two	2.21027596722386	0.514420742970607	36	9	0.00774016687761126	0.0692541246944165
k__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__Enterorhabdus	Site	Cecum	1.08195258419445	0.370863563351615	36	29	0.00798020354182505	0.0695710052364235
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.004	Site	Cecum	1.46525628535911	0.501793549379112	36	21	0.0079317040929407	0.0695710052364235
k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Marvinbryantia	Litter	four	-2.3888355899614	0.568299736083841	36	36	0.00846116928238726	0.0728303178737131
k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__	Site	Cecum	1.04299347402838	0.363447703809542	36	35	0.00890215876234556	0.0756683494799372
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Ligilactobacillus	Site	Cecum	-0.511394514355358	0.17865260833344	36	36	0.00905023598333335	0.0759772897366257
